Data type,UnitTypeInput Id,UnitTypeInput Name,Unit Input Custom Name,Timestamp,Timestamp short (UTC),Value,Base,Unit Id,Unit Name
Hourly Total Power,0,,,2024-01-01T18:00:00.0000000+00:00,1/1/2024 6:00:00 PM,1474.27282797707,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-01-01T18:00:00.0000000+00:00,1/1/2024 6:00:00 PM,0.908072760105133,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-01-01T18:00:00.0000000+00:00,1/1/2024 6:00:00 PM,104.531453694237,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-01-01T18:00:00.0000000+00:00,1/1/2024 6:00:00 PM,5.2152807603942,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-01-01T18:00:00.0000000+00:00,1/1/2024 6:00:00 PM,953.035695614285,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-01-01T18:00:00.0000000+00:00,1/1/2024 6:00:00 PM,2.00276191976335,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-01-01T18:00:00.0000000+00:00,1/1/2024 6:00:00 PM,416.705678668552,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-01-01T19:00:00.0000000+00:00,1/1/2024 7:00:00 PM,8.16707198556927,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-01-01T19:00:00.0000000+00:00,1/1/2024 7:00:00 PM,1489.48534290526,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-01-01T19:00:00.0000000+00:00,1/1/2024 7:00:00 PM,0.953055475917127,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-01-01T19:00:00.0000000+00:00,1/1/2024 7:00:00 PM,116.220360062917,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-01-01T19:00:00.0000000+00:00,1/1/2024 7:00:00 PM,5.21379676765866,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-01-01T19:00:00.0000000+00:00,1/1/2024 7:00:00 PM,957.388307851156,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-01-01T19:00:00.0000000+00:00,1/1/2024 7:00:00 PM,2.00021974199348,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-01-01T19:00:00.0000000+00:00,1/1/2024 7:00:00 PM,415.876674991184,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-01-01T20:00:00.0000000+00:00,1/1/2024 8:00:00 PM,9.20219880936873,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-01-01T20:00:00.0000000+00:00,1/1/2024 8:00:00 PM,1539.16659227159,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-01-01T20:00:00.0000000+00:00,1/1/2024 8:00:00 PM,0.906103446632624,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-01-01T20:00:00.0000000+00:00,1/1/2024 8:00:00 PM,104.514606861538,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-01-01T20:00:00.0000000+00:00,1/1/2024 8:00:00 PM,5.48752076917224,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-01-01T20:00:00.0000000+00:00,1/1/2024 8:00:00 PM,852.525886972216,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-01-01T20:00:00.0000000+00:00,1/1/2024 8:00:00 PM,2.80857459356387,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-01-01T20:00:00.0000000+00:00,1/1/2024 8:00:00 PM,582.126098437839,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-01-01T21:00:00.0000000+00:00,1/1/2024 9:00:00 PM,8.14257936194539,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-01-01T21:00:00.0000000+00:00,1/1/2024 9:00:00 PM,1480.62666606267,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-01-01T21:00:00.0000000+00:00,1/1/2024 9:00:00 PM,0.906654048413038,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-01-01T21:00:00.0000000+00:00,1/1/2024 9:00:00 PM,104.655687338511,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-01-01T21:00:00.0000000+00:00,1/1/2024 9:00:00 PM,5.21997637165917,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-01-01T21:00:00.0000000+00:00,1/1/2024 9:00:00 PM,956.595684746636,W,19343,PowerMoniMain
