Data type,UnitTypeInput Id,UnitTypeInput Name,Unit Input Custom Name,Timestamp,Timestamp short (UTC),Value,Base,Unit Id,Unit Name
Hourly Current,3001,Phase 1,,2024-02-01T17:00:00.0000000+00:00,2/1/2024 5:00:00 PM,5.93450008326107,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-02-01T17:00:00.0000000+00:00,2/1/2024 5:00:00 PM,1196.73509691026,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-02-01T17:00:00.0000000+00:00,2/1/2024 5:00:00 PM,2.47750262061755,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-02-01T17:00:00.0000000+00:00,2/1/2024 5:00:00 PM,325.649275902642,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-02-01T17:00:00.0000000+00:00,2/1/2024 5:00:00 PM,1.50916462914811,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-02-01T17:00:00.0000000+00:00,2/1/2024 5:00:00 PM,170.141095576816,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-02-01T18:00:00.0000000+00:00,2/1/2024 6:00:00 PM,9.14134175287353,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-02-01T18:00:00.0000000+00:00,2/1/2024 6:00:00 PM,1537.20431174384,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-02-01T18:00:00.0000000+00:00,2/1/2024 6:00:00 PM,5.72479788740476,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-02-01T18:00:00.0000000+00:00,2/1/2024 6:00:00 PM,1154.48584601508,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-02-01T18:00:00.0000000+00:00,2/1/2024 6:00:00 PM,1.90132169031435,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-02-01T18:00:00.0000000+00:00,2/1/2024 6:00:00 PM,209.693904105292,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-02-01T18:00:00.0000000+00:00,2/1/2024 6:00:00 PM,1.51522217515442,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-02-01T18:00:00.0000000+00:00,2/1/2024 6:00:00 PM,173.024561623467,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-02-01T19:00:00.0000000+00:00,2/1/2024 7:00:00 PM,9.04287723428673,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-02-01T19:00:00.0000000+00:00,2/1/2024 7:00:00 PM,1525.10106861115,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-02-01T19:00:00.0000000+00:00,2/1/2024 7:00:00 PM,5.7040879284011,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-02-01T19:00:00.0000000+00:00,2/1/2024 7:00:00 PM,1145.84773403592,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-02-01T19:00:00.0000000+00:00,2/1/2024 7:00:00 PM,1.9026242252522,A,19343,PowerMoniMain
