Data type,UnitTypeInput Id,UnitTypeInput Name,Unit Input Custom Name,Timestamp,Timestamp short (UTC),Value,Base,Unit Id,Unit Name
Hourly Total Power,0,,,2024-01-08T19:00:00.0000000+00:00,1/8/2024 7:00:00 PM,1460.94579826355,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-01-08T19:00:00.0000000+00:00,1/8/2024 7:00:00 PM,1.16400699443287,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-01-08T19:00:00.0000000+00:00,1/8/2024 7:00:00 PM,232.571235864427,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-01-08T19:00:00.0000000+00:00,1/8/2024 7:00:00 PM,5.37699900362227,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-01-08T19:00:00.0000000+00:00,1/8/2024 7:00:00 PM,963.638081156413,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-01-08T19:00:00.0000000+00:00,1/8/2024 7:00:00 PM,2.3574669033289,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-01-08T19:00:00.0000000+00:00,1/8/2024 7:00:00 PM,264.73648124271,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-01-08T20:00:00.0000000+00:00,1/8/2024 8:00:00 PM,8.94281871328752,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-01-08T20:00:00.0000000+00:00,1/8/2024 8:00:00 PM,1445.38037959205,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-01-08T20:00:00.0000000+00:00,1/8/2024 8:00:00 PM,1.16628870967362,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-01-08T20:00:00.0000000+00:00,1/8/2024 8:00:00 PM,232.288416866726,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-01-08T20:00:00.0000000+00:00,1/8/2024 8:00:00 PM,5.43066249039438,A,19343,PowerMoniMain
Hourly Power,3002,Phase 2,,2024-01-08T20:00:00.0000000+00:00,1/8/2024 8:00:00 PM,950.034382688734,W,19343,PowerMoniMain
Hourly Current,3003,Phase 3,,2024-01-08T20:00:00.0000000+00:00,1/8/2024 8:00:00 PM,2.34586751321952,A,19343,PowerMoniMain
Hourly Power,3003,Phase 3,,2024-01-08T20:00:00.0000000+00:00,1/8/2024 8:00:00 PM,263.057580036587,W,19343,PowerMoniMain
Hourly Total Current,0,,,2024-01-08T21:00:00.0000000+00:00,1/8/2024 9:00:00 PM,8.9020489228434,A,19343,PowerMoniMain
Hourly Total Power,0,,,2024-01-08T21:00:00.0000000+00:00,1/8/2024 9:00:00 PM,1455.95464243571,W,19343,PowerMoniMain
Hourly Current,3001,Phase 1,,2024-01-08T21:00:00.0000000+00:00,1/8/2024 9:00:00 PM,1.1654596826103,A,19343,PowerMoniMain
Hourly Power,3001,Phase 1,,2024-01-08T21:00:00.0000000+00:00,1/8/2024 9:00:00 PM,233.252004479302,W,19343,PowerMoniMain
Hourly Current,3002,Phase 2,,2024-01-08T21:00:00.0000000+00:00,1/8/2024 9:00:00 PM,5.39452696720759,A,19343,PowerMoniMain
